,날짜,종가,시가,고가,저가,거래량,변동 %
1560,2018-02-08,365.75,365.0,367.75,364.5,341480.0,0.14
1561,2018-02-07,365.25,363.75,365.75,362.5,478330.0,0.48
1562,2018-02-06,363.5,358.75,364.0,356.25,236190.0,1.32
1563,2018-02-05,358.75,359.5,360.75,357.25,260350.0,-0.76
1564,2018-02-02,361.5,361.0,362.5,359.5,198990.0,-0.07
1565,2018-02-01,361.75,360.75,362.0,358.5,254880.0,0.07
1566,2018-01-31,361.5,361.5,362.0,359.5,180490.0,0.0
1567,2018-01-30,361.5,359.5,362.25,359.0,223190.0,0.77
1568,2018-01-29,358.75,356.75,359.25,356.75,179930.0,0.63
1569,2018-01-26,356.5,355.0,357.0,354.5,140790.0,0.35
1570,2018-01-25,355.25,356.0,358.0,354.5,223610.0,-0.35
1571,2018-01-24,356.5,351.25,357.0,349.75,326300.0,1.49
1572,2018-01-23,351.25,351.75,352.0,349.5,204570.0,-0.21
1573,2018-01-22,352.0,353.5,354.5,351.25,177590.0,-0.14
1574,2018-01-19,352.5,351.5,354.0,351.25,145950.0,0.28
1575,2018-01-18,351.5,352.5,354.0,350.5,186650.0,-0.42
1576,2018-01-17,353.0,348.5,353.25,348.25,236710.0,1.36
1577,2018-01-16,348.25,347.25,349.25,346.0,179430.0,0.58
1578,2018-01-12,346.25,348.75,350.0,345.5,216390.0,-0.72
1579,2018-01-11,348.75,349.0,350.5,348.0,159180.0,-0.07
1580,2018-01-10,349.0,348.75,350.0,348.0,145550.0,0.0
1581,2018-01-09,349.0,347.5,350.0,347.25,150410.0,0.5
1582,2018-01-08,347.25,350.75,351.5,346.75,274880.0,-1.14
1583,2018-01-05,351.25,350.75,352.25,350.25,143910.0,0.07
1584,2018-01-04,351.0,353.0,353.5,350.25,179970.0,-0.57
1585,2018-01-03,353.0,353.0,354.75,352.25,138590.0,-0.07
1586,2018-01-02,353.25,351.25,354.0,350.5,150140.0,0.71
1587,2017-12-29,350.75,351.25,351.5,350.25,100180.0,-0.36
1588,2017-12-28,352.0,353.0,353.5,350.0,102490.0,-0.49
1589,2017-12-27,353.75,352.0,354.25,351.75,93750.0,0.28
1590,2017-12-26,352.75,352.0,353.25,351.0,65860.0,0.21
1591,2017-12-22,352.0,350.75,352.5,350.5,67470.0,0.21
1592,2017-12-21,351.25,349.0,351.75,348.5,110470.0,0.57
1593,2017-12-20,349.25,347.5,349.75,347.25,110060.0,0.5
1594,2017-12-19,347.5,346.75,348.75,346.5,82270.0,0.14
1595,2017-12-18,347.0,347.25,348.75,346.5,97580.0,-0.14
1596,2017-12-15,347.5,348.75,350.75,346.5,133620.0,3.35
1597,2017-12-14,336.25,337.0,338.0,336.25,150.0,-0.15
1598,2017-12-13,336.75,337.25,337.5,336.5,360.0,0.3
1599,2017-12-12,335.75,336.5,340.75,335.25,850.0,-0.22
1600,2017-12-11,336.5,340.0,340.0,336.0,1060.0,-1.03
1601,2017-12-08,340.0,338.5,341.25,338.5,1280.0,0.37
1602,2017-12-07,338.75,339.0,340.0,337.5,2890.0,-0.15
1603,2017-12-06,339.25,339.0,341.5,337.75,5520.0,-0.15
1604,2017-12-05,339.75,339.75,343.0,338.5,7540.0,0.07
1605,2017-12-04,339.5,344.75,346.0,338.75,9370.0,-1.52
1606,2017-12-01,344.75,341.75,345.25,341.0,10230.0,0.88
1607,2017-11-30,341.75,339.25,343.0,337.5,26040.0,0.81
1608,2017-11-29,339.0,335.75,340.0,335.5,234590.0,0.82
1609,2017-11-28,336.25,339.0,339.5,335.75,183160.0,-0.74
1610,2017-11-27,338.75,342.5,342.5,338.5,281560.0,-1.02
1611,2017-11-24,342.25,344.25,345.75,339.75,163450.0,-0.87
1612,2017-11-22,345.25,344.25,347.0,344.0,184440.0,0.07
1613,2017-11-21,345.0,344.0,345.75,342.75,257460.0,0.0
1614,2017-11-20,345.0,342.5,345.25,341.5,289330.0,0.58
1615,2017-11-17,343.0,336.5,343.5,336.5,352930.0,1.93
1616,2017-11-16,336.5,338.25,339.0,336.25,186660.0,-0.52
1617,2017-11-15,338.25,337.25,339.0,337.0,217010.0,0.22
1618,2017-11-14,337.5,342.0,342.25,337.25,220980.0,-1.39
1619,2017-11-13,342.25,343.5,344.0,341.5,289720.0,-0.36
1620,2017-11-10,343.5,341.75,344.0,341.0,349160.0,0.59
1621,2017-11-09,341.5,347.5,349.75,340.75,475090.0,-1.94
1622,2017-11-08,348.25,347.5,349.0,345.75,219590.0,0.14
1623,2017-11-07,347.75,347.75,348.25,346.25,297240.0,-0.07
1624,2017-11-06,348.0,348.5,350.25,347.75,204480.0,-0.07
1625,2017-11-03,348.25,350.25,351.0,347.5,200480.0,-0.64
1626,2017-11-02,350.5,347.75,352.0,347.5,162580.0,0.65
1627,2017-11-01,348.25,345.75,349.25,345.25,213760.0,0.72
1628,2017-10-31,345.75,348.0,348.75,345.5,174830.0,-0.86
1629,2017-10-30,348.75,348.5,349.75,347.25,122260.0,0.0
1630,2017-10-27,348.75,350.25,350.25,347.5,171570.0,-0.5
1631,2017-10-26,350.5,350.75,352.0,349.5,148530.0,-0.14
1632,2017-10-25,351.0,352.5,355.25,350.5,200920.0,-0.5
1633,2017-10-24,352.75,351.0,353.0,349.5,214410.0,0.43
1634,2017-10-23,351.25,344.25,351.75,343.0,256750.0,1.96
1635,2017-10-20,344.5,349.0,350.0,344.25,192810.0,-1.29
1636,2017-10-19,349.0,348.75,351.5,348.5,128710.0,0.14
1637,2017-10-18,348.5,350.25,350.5,347.75,132780.0,-0.43
1638,2017-10-17,350.0,350.25,351.75,348.5,137780.0,-0.14
1639,2017-10-16,350.5,352.75,353.25,349.75,142220.0,-0.64
1640,2017-10-13,352.75,348.5,353.5,348.25,155340.0,1.07
1641,2017-10-12,349.0,346.0,354.0,342.5,332720.0,0.87
1642,2017-10-11,346.0,348.75,349.0,345.5,164710.0,-0.93
1643,2017-10-10,349.25,349.0,351.25,348.25,113930.0,-0.07
1644,2017-10-09,349.5,350.5,351.75,348.0,111790.0,-0.14
1645,2017-10-06,350.0,349.25,351.0,348.5,140440.0,0.14
1646,2017-10-05,349.5,348.25,351.25,347.5,112670.0,0.36
1647,2017-10-04,348.25,349.25,349.5,346.0,168210.0,-0.36
1648,2017-10-03,349.5,351.5,351.5,348.75,191400.0,-0.57
1649,2017-10-02,351.5,354.75,356.25,351.0,187890.0,-1.06
1650,2017-09-29,355.25,352.25,358.0,350.0,241960.0,0.78
1651,2017-09-28,352.5,353.25,353.75,350.5,134800.0,-0.42
1652,2017-09-27,354.0,352.0,354.5,348.5,186060.0,0.5
1653,2017-09-26,352.25,352.75,355.5,351.5,176190.0,-0.42
1654,2017-09-25,353.75,352.75,355.0,351.25,109530.0,0.07
1655,2017-09-22,353.5,349.75,356.25,349.5,138980.0,0.93
1656,2017-09-21,350.25,349.5,351.25,348.5,93440.0,0.07
1657,2017-09-20,350.0,348.0,351.5,347.25,112070.0,0.5
1658,2017-09-19,348.25,351.0,353.25,346.5,159680.0,-0.92
1659,2017-09-18,351.5,353.25,355.5,350.5,113070.0,-0.92
1660,2017-09-15,354.75,353.5,355.5,352.5,117680.0,3.8
1661,2017-09-14,341.75,343.25,343.25,341.25,50.0,0.96
1662,2017-09-13,338.5,339.5,344.25,339.25,250.0,-0.44
1663,2017-09-12,340.0,346.0,346.0,336.0,450.0,-1.59
1664,2017-09-11,345.5,345.25,346.5,342.75,750.0,0.36
1665,2017-09-08,344.25,342.25,345.5,342.25,780.0,0.73
1666,2017-09-07,341.75,346.75,346.75,341.75,1750.0,-1.51
1667,2017-09-06,347.0,343.75,347.25,342.0,2890.0,0.8
1668,2017-09-05,344.25,343.25,345.75,341.25,4610.0,1.25
1669,2017-09-01,340.0,341.5,345.5,338.0,7810.0,-0.66
