,날짜,종가,시가,고가,저가,거래량,변동 %
166,2023-07-26,1972.1,1964.99,1978.31,1961.99,0,0.38
167,2023-07-25,1964.58,1955.2,1966.03,1953.21,0,0.52
168,2023-07-24,1954.51,1962.09,1967.97,1953.42,0,-0.29
169,2023-07-21,1960.23,1969.99,1973.89,1956.82,0,-0.48
170,2023-07-20,1969.62,1976.8,1987.59,1965.4,0,-0.36
171,2023-07-19,1976.74,1978.97,1981.05,1969.75,0,-0.1
172,2023-07-18,1978.71,1954.59,1984.39,1954.44,0,1.23
173,2023-07-17,1954.74,1954.9,1959.91,1945.82,0,-0.01
174,2023-07-14,1954.93,1961.58,1963.81,1951.0,0,-0.27
175,2023-07-13,1960.19,1957.44,1963.69,1952.71,0,0.16
176,2023-07-12,1957.09,1932.59,1959.82,1932.18,0,1.3
177,2023-07-11,1931.99,1925.4,1938.69,1924.4,0,0.36
178,2023-07-10,1924.99,1925.19,1928.31,1912.68,0,0.04
179,2023-07-07,1924.28,1911.07,1934.92,1909.56,0,0.71
180,2023-07-06,1910.8,1916.05,1927.69,1902.68,0,-0.34
181,2023-07-05,1917.32,1925.9,1935.17,1914.48,0,-0.4
182,2023-07-04,1925.09,1921.78,1930.84,1919.9,0,0.19
183,2023-07-03,1921.43,1919.4,1931.09,1910.1,0,0.1
184,2023-06-30,1919.57,1908.53,1922.9,1900.56,0,0.6
185,2023-06-29,1908.15,1908.8,1913.15,1893.01,0,0.04
186,2023-06-28,1907.42,1913.59,1917.24,1902.84,0,-0.31
187,2023-06-27,1913.35,1923.21,1930.85,1911.19,0,-0.49
188,2023-06-26,1922.85,1924.3,1933.48,1921.59,0,0.08
189,2023-06-23,1921.36,1913.8,1937.1,1910.24,0,0.41
190,2023-06-22,1913.52,1932.09,1935.0,1912.34,0,-0.97
191,2023-06-21,1932.26,1935.42,1939.55,1919.34,0,-0.19
192,2023-06-20,1935.91,1950.9,1956.87,1929.77,0,-0.73
193,2023-06-19,1950.12,1957.99,1958.93,1947.8,0,-0.37
194,2023-06-16,1957.36,1957.68,1968.0,1953.42,0,-0.01
195,2023-06-15,1957.65,1943.44,1960.34,1925.3,0,0.75
196,2023-06-14,1942.99,1943.49,1960.41,1939.73,0,-0.02
197,2023-06-13,1943.33,1957.69,1970.74,1939.99,0,-0.69
198,2023-06-12,1956.92,1960.25,1967.55,1948.8,0,-0.19
199,2023-06-09,1960.6,1968.1,1973.09,1956.73,0,-0.36
200,2023-06-08,1967.76,1940.59,1970.5,1939.81,0,1.45
201,2023-06-07,1939.63,1963.59,1970.26,1939.8,0,-1.18
202,2023-06-06,1962.85,1962.11,1966.85,1954.0,0,0.07
203,2023-06-05,1961.45,1947.59,1964.13,1938.14,0,0.71
204,2023-06-02,1947.63,1978.14,1983.52,1947.67,0,-1.53
205,2023-06-01,1977.88,1962.8,1983.27,1953.43,0,0.79
206,2023-05-31,1962.3,1959.3,1975.34,1953.67,0,0.16
