Date,interest rate,Price,Open,High,Low,Vol.,Change %,USDKRW,S&P 500,Dow Jones,NASDAQ,Copper Close,Gold Close,Corn Close,GDP,CPI,WorkerRate,target
2020-12-28,0.09,27057.8,26259.2,27444.9,26144.3,126980.0,3.03,1096.67,3735.360107421875,30403.970703125,12899.419921875,3.57,1871.19,456.5,22024.502,262.005,-99.0,1
2020-12-29,0.09,27376.0,27065.3,27390.7,25902.8,119570.0,1.18,1092.55,3727.0400390625,30335.669921875,12850.2197265625,3.5535,1877.99,466.0,22024.502,262.005,-99.0,1
2020-12-30,0.09,28868.7,27374.5,28979.3,27374.5,159820.0,5.45,1086.62,3732.0400390625,30409.560546875,12870.0,3.549,1893.37,474.5,22024.502,262.005,-99.0,1
2020-12-31,0.09,28949.4,28866.8,29298.8,28025.0,136690.0,0.28,1086.11,3756.070068359375,30606.48046875,12888.2802734375,3.519,1896.49,484.0,22024.502,262.005,-99.0,1
2021-01-01,0.09,29359.9,28951.7,29627.1,28712.4,100900.0,1.42,1086.11,3700.64990234375,30223.890625,12698.4501953125,3.52,1898.1,485.75,22600.185,262.518,-45.0,1
2021-01-02,0.09,32193.3,29359.7,33233.5,29008.0,240870.0,9.65,1081.62,3700.64990234375,30223.890625,12698.4501953125,3.52,1898.1,485.75,22600.185,262.518,-45.0,1
2021-01-03,0.09,32958.9,32192.9,34755.9,32029.6,155210.0,2.38,1081.62,3700.64990234375,30223.890625,12698.4501953125,3.52,1898.1,485.75,22600.185,262.518,-45.0,1
2021-01-04,0.09,32022.6,33016.6,33587.5,28204.5,255270.0,-2.84,1081.62,3700.64990234375,30223.890625,12698.4501953125,3.5545,1942.28,483.75,22600.185,262.518,-45.0,0
2021-01-05,0.09,33991.5,32015.4,34414.7,30010.5,202130.0,6.15,1087.42,3726.860107421875,30391.599609375,12818.9599609375,3.6395,1949.35,491.75,22600.185,262.518,-45.0,1
2021-01-06,0.09,36793.2,33999.3,36934.8,33408.3,227560.0,8.24,1085.71,3748.139892578125,30829.400390625,12740.7900390625,3.6505,1918.81,495.0,22600.185,262.518,-45.0,1
2021-01-07,0.09,39460.2,36798.5,40340.9,36361.2,249600.0,7.25,1086.78,3803.7900390625,31041.130859375,13067.48046875,3.696,1912.5,494.0,22600.185,262.518,-45.0,1
2021-01-08,0.09,40599.3,39466.4,41921.7,36613.4,251290.0,2.89,1089.48,3824.679931640625,31097.970703125,13201.98046875,3.6735,1848.26,496.25,22600.185,262.518,-45.0,1
2021-01-09,0.09,40151.9,40607.2,41363.5,38775.1,128419.99999999999,-1.1,1097.39,3799.610107421875,31008.689453125,13036.4296875,3.6735,1848.26,496.25,22600.185,262.518,-45.0,0
2021-01-10,0.09,38192.2,40149.7,41362.4,35141.6,215780.0,-4.88,1097.39,3799.610107421875,31008.689453125,13036.4296875,3.6735,1848.26,496.25,22600.185,262.518,-45.0,0
2021-01-11,0.09,35544.3,38195.3,38217.2,30411.6,251040.0,-6.93,1097.39,3799.610107421875,31008.689453125,13036.4296875,3.5645,1844.66,492.25,22600.185,262.518,-45.0,0
2021-01-12,0.09,34076.1,35426.0,36598.7,32572.7,241930.0,-4.13,1099.57,3801.18994140625,31068.689453125,13072.4296875,3.6055,1855.63,517.25,22600.185,262.518,-45.0,0
2021-01-13,0.09,37382.2,34061.2,37764.6,32451.9,209930.0,9.7,1098.31,3809.840087890625,31060.470703125,13128.9501953125,3.617,1843.41,524.5,22600.185,262.518,-45.0,1
2021-01-14,0.09,39175.7,37383.4,40054.3,36772.1,172400.0,4.8,1098.37,3795.5400390625,30991.51953125,13112.6396484375,3.6645,1846.37,534.25,22600.185,262.518,-45.0,1
2021-01-15,0.09,36845.8,39175.7,39715.0,34488.7,118420.0,-5.95,1099.39,3768.25,30814.259765625,12998.5,3.602,1826.59,531.5,22600.185,262.518,-45.0,0
2021-01-16,0.09,36019.5,36751.8,37931.7,35408.4,137020.0,-2.24,1099.39,3798.909912109375,30930.51953125,13197.1796875,3.602,1826.59,531.5,22600.185,262.518,-45.0,0
2021-01-17,0.09,35839.6,36020.1,36801.3,33883.5,126820.0,-0.5,1099.39,3798.909912109375,30930.51953125,13197.1796875,3.576,1826.59,531.5,22600.185,262.518,-45.0,0
2021-01-18,0.09,36613.2,35838.2,37436.8,34801.0,111520.0,2.16,1099.39,3798.909912109375,30930.51953125,13197.1796875,3.6168,1836.89,531.5,22600.185,262.518,-45.0,1
2021-01-19,0.09,36002.9,36630.6,37821.0,36001.4,79110.0,-1.67,1102.14,3798.909912109375,30930.51953125,13197.1796875,3.6335,1839.34,526.0,22600.185,262.518,-45.0,0
2021-01-20,0.09,35476.3,35862.1,36384.4,33444.5,153610.0,-1.46,1102.14,3851.85009765625,31188.380859375,13457.25,3.6415,1870.91,522.0,22600.185,262.518,-45.0,0
2021-01-21,0.08,30842.1,35472.3,35591.1,30101.8,253270.0,-13.06,1097.91,3853.070068359375,31176.009765625,13530.91015625,3.6475,1869.91,524.25,22600.185,262.518,-45.0,0
2021-01-22,0.08,33000.5,30838.7,33821.2,28871.2,243090.0,7.0,1105.5,3841.469970703125,30996.98046875,13543.0595703125,3.626,1852.55,500.5,22600.185,262.518,-45.0,1
2021-01-23,0.08,32088.9,32994.1,33441.4,31418.2,100700.0,-2.76,1101.02,3855.360107421875,30960.0,13635.990234375,3.626,1852.55,500.5,22600.185,262.518,-45.0,0
2021-01-24,0.08,32241.3,32088.5,33034.8,30982.9,88210.0,0.47,1101.02,3855.360107421875,30960.0,13635.990234375,3.626,1852.55,500.5,22600.185,262.518,-45.0,1
2021-01-25,0.08,32252.3,32244.3,34854.3,31967.4,142430.0,0.03,1101.02,3855.360107421875,30960.0,13635.990234375,3.6295,1854.99,511.5,22600.185,262.518,-45.0,1
2021-01-26,0.08,32502.1,32244.1,32917.7,30850.0,139840.0,0.77,1103.26,3849.6201171875,30937.0390625,13626.0595703125,3.6195,1850.31,532.25,22600.185,262.518,-45.0,1
2021-01-27,0.08,30404.0,32499.6,32545.4,29290.4,194350.0,-6.46,1104.09,3750.77001953125,30303.169921875,13270.599609375,3.5575,1843.99,534.0,22600.185,262.518,-45.0,0
2021-01-28,0.07,33374.8,30408.9,33790.8,29911.9,167390.0,9.77,1111.95,3787.3798828125,30603.359375,13337.16015625,3.58,1840.36,534.5,22600.185,262.518,-45.0,1
2021-01-29,0.07,34301.8,33381.7,38546.0,31953.3,297730.0,2.78,1118.35,3714.239990234375,29982.619140625,13070.6904296875,3.558,1846.09,547.0,22600.185,262.518,-45.0,1
2021-01-30,0.07,34283.1,34300.0,34920.9,32908.5,128570.0,-0.05,1116.48,3773.860107421875,30211.91015625,13403.3896484375,3.558,1846.09,547.0,22600.185,262.518,-45.0,0
2021-01-31,0.07,33108.1,34281.6,34348.3,32189.9,101920.0,-3.43,1116.48,3773.860107421875,30211.91015625,13403.3896484375,3.558,1846.09,547.0,22600.185,262.518,-45.0,0
2021-02-01,0.08,33515.7,33106.8,34685.6,32324.9,126320.0,1.23,1116.48,3773.860107421875,30211.91015625,13403.3896484375,3.5455,1860.16,549.25,22600.185,263.583,43.0,1
2021-02-02,0.08,35485.2,33514.0,35976.1,33462.4,120850.0,5.88,1115.88,3826.31005859375,30687.48046875,13612.7802734375,3.5245,1837.35,543.0,22600.185,263.583,43.0,1
2021-02-03,0.08,37646.8,35486.9,37646.8,35401.5,131030.0,6.09,1114.47,3830.169921875,30723.599609375,13610.5400390625,3.5655,1833.76,552.0,22600.185,263.583,43.0,1
2021-02-04,0.08,36982.1,37648.9,38707.9,36380.8,151440.0,-1.77,1120.02,3871.739990234375,31055.859375,13777.740234375,3.555,1792.26,550.0,22600.185,263.583,43.0,0
2021-02-05,0.08,38297.6,36976.4,38303.6,36640.0,100600.0,3.56,1123.7,3886.830078125,31148.240234375,13856.2998046875,3.627,1811.62,548.5,22600.185,263.583,43.0,1
2021-02-06,0.08,39256.6,38300.6,40939.7,38275.3,156020.0,2.5,1119.22,3915.590087890625,31385.759765625,13987.6396484375,3.627,1811.62,548.5,22600.185,263.583,43.0,1
2021-02-07,0.08,38852.9,39228.9,39691.7,37381.6,125370.0,-1.03,1119.22,3915.590087890625,31385.759765625,13987.6396484375,3.627,1811.62,548.5,22600.185,263.583,43.0,0
2021-02-08,0.07,46395.7,38853.6,46596.4,38057.0,248470.0,19.41,1119.22,3915.590087890625,31385.759765625,13987.6396484375,3.6665,1830.16,563.75,22600.185,263.583,43.0,1
2021-02-09,0.08,46508.6,46396.4,48143.5,45104.7,193870.0,0.24,1116.42,3911.22998046875,31375.830078125,14007.7001953125,3.719,1837.06,556.25,22600.185,263.583,43.0,1
2021-02-10,0.08,44836.0,46507.8,47295.3,43800.5,151830.0,-3.6,1106.9,3909.8798828125,31437.80078125,13972.5302734375,3.773,1842.22,534.5,22600.185,263.583,43.0,0
2021-02-11,0.08,47990.7,44834.8,48622.1,44041.1,145770.0,7.04,1102.7,3916.3798828125,31430.69921875,14025.76953125,3.7735,1825.36,541.0,22600.185,263.583,43.0,1
2021-02-12,0.08,47371.7,47995.0,48927.4,46218.6,133730.0,-1.29,1102.16,3934.830078125,31458.400390625,14095.4697265625,3.7875,1823.46,538.75,22600.185,263.583,43.0,0
2021-02-13,0.08,47168.7,47373.1,48097.3,46270.5,89420.0,-0.43,1102.16,3932.590087890625,31522.75,14047.5,3.7875,1823.46,538.75,22600.185,263.583,43.0,0
2021-02-14,0.08,48643.4,47172.1,49695.1,47051.9,106500.0,3.13,1102.16,3932.590087890625,31522.75,14047.5,3.8003,1823.46,539.5,22600.185,263.583,43.0,1
2021-02-15,0.08,47936.3,48611.1,48936.5,45786.1,123180.0,-1.45,1102.16,3932.590087890625,31522.75,14047.5,3.8218,1818.51,539.62,22600.185,263.583,43.0,0
2021-02-16,0.08,49169.7,47934.2,50515.8,47044.4,141370.0,2.57,1099.61,3932.590087890625,31522.75,14047.5,3.8345,1794.31,552.25,22600.185,263.583,43.0,1
2021-02-17,0.08,52079.2,49161.3,52577.7,49018.1,140030.0,5.92,1107.44,3931.330078125,31613.01953125,13965.490234375,3.8235,1776.26,553.0,22600.185,263.583,43.0,1
2021-02-18,0.07,51582.2,52094.5,52524.0,50941.6,94350.0,-0.95,1108.56,3913.969970703125,31493.33984375,13865.3603515625,3.905,1775.49,550.25,22600.185,263.583,43.0,0
2021-02-19,0.07,55906.6,51590.1,56238.5,50816.8,139430.0,8.38,1105.81,3906.7099609375,31494.3203125,13874.4599609375,4.077,1782.31,542.75,22600.185,263.583,43.0,1
2021-02-20,0.07,55923.7,55922.0,57523.8,54124.1,127850.0,0.03,1111.56,3876.5,31521.689453125,13533.0498046875,4.077,1782.31,542.75,22600.185,263.583,43.0,1
2021-02-21,0.07,57433.8,55907.6,58335.1,55502.7,87260.0,2.7,1111.56,3876.5,31521.689453125,13533.0498046875,4.077,1782.31,542.75,22600.185,263.583,43.0,1
2021-02-22,0.07,54111.8,57437.6,57480.8,48353.8,244950.0,-5.78,1111.56,3876.5,31521.689453125,13533.0498046875,4.1465,1808.66,551.0,22600.185,263.583,43.0,0
2021-02-23,0.07,48911.2,54114.1,54115.0,45093.8,315070.0,-9.61,1110.25,3881.3701171875,31537.349609375,13465.2001953125,4.185,1805.06,553.75,22600.185,263.583,43.0,0
2021-02-24,0.07,49697.5,48911.1,51311.8,47031.7,153750.0,1.61,1112.19,3925.429931640625,31961.859375,13597.9697265625,4.3015,1804.36,559.25,22600.185,263.583,43.0,1
2021-02-25,0.07,46928.5,49695.9,52013.8,46773.7,83220.0,-5.57,1107.73,3829.340087890625,31402.009765625,13119.4296875,4.2635,1769.88,554.75,22600.185,263.583,43.0,0
2021-02-26,0.07,46345.6,46928.5,48413.9,44248.2,189410.0,-1.24,1123.36,3811.14990234375,30932.369140625,13192.349609375,4.0925,1733.49,555.5,22600.185,263.583,43.0,0
2021-02-27,0.07,46136.7,46333.1,48335.1,45059.4,98750.0,-0.45,1118.59,3901.820068359375,31535.509765625,13588.830078125,4.0925,1733.49,555.5,22600.185,263.583,43.0,0
2021-02-28,0.07,45164.0,46136.0,46582.0,43100.6,135080.0,-2.11,1118.59,3901.820068359375,31535.509765625,13588.830078125,4.0925,1733.49,555.5,22600.185,263.583,43.0,0
2021-03-01,0.07,49595.5,45160.5,49774.0,45008.8,137520.0,9.81,1118.59,3901.820068359375,31535.509765625,13588.830078125,4.113,1723.84,547.5,22600.185,264.91,-86.0,1
2021-03-02,0.07,48424.2,49595.6,50191.9,47100.6,102100.0,-2.36,1125.61,3870.2900390625,31391.51953125,13358.7900390625,4.222,1738.09,560.75,22600.185,264.91,-86.0,0
2021-03-03,0.07,50395.1,48422.2,52567.9,48159.2,44930.0,4.07,1123.96,3819.719970703125,31270.08984375,12997.75,4.142,1710.95,550.25,22600.185,264.91,-86.0,1
2021-03-04,0.07,48428.0,50388.0,51757.7,47521.8,9560.0,-3.9,1124.45,3768.469970703125,30924.140625,12723.4697265625,3.9785,1697.19,546.25,22600.185,264.91,-86.0,0
2021-03-05,0.07,48792.5,48363.6,49429.4,46370.1,113640.0,0.75,1124.85,3841.93994140625,31496.30078125,12920.150390625,4.0755,1700.86,562.0,22600.185,264.91,-86.0,1
2021-03-06,0.07,48855.6,48798.7,49191.8,47132.8,66660.0,0.13,1132.64,3821.35009765625,31802.439453125,12609.16015625,4.0755,1700.86,562.0,22600.185,264.91,-86.0,1
2021-03-07,0.07,50982.3,48899.0,51434.1,48890.6,82910.0,4.35,1132.64,3821.35009765625,31802.439453125,12609.16015625,4.0755,1700.86,562.0,22600.185,264.91,-86.0,1
2021-03-08,0.07,52311.0,50988.9,52384.9,49338.1,68140.0,2.61,1132.64,3821.35009765625,31802.439453125,12609.16015625,4.093,1681.24,565.0,22600.185,264.91,-86.0,1
2021-03-09,0.07,54879.0,52352.4,54880.6,51941.3,114060.0,4.91,1140.63,3875.43994140625,31832.740234375,13073.8203125,4.0085,1715.36,562.0,22600.185,264.91,-86.0,1
2021-03-10,0.07,55851.9,54882.7,57328.7,53073.6,140960.0,1.77,1139.85,3898.81005859375,32297.01953125,13068.830078125,4.0325,1726.05,547.75,22600.185,264.91,-86.0,1
2021-03-11,0.07,57799.5,55851.2,58135.0,54351.8,129630.0,3.49,1135.19,3939.340087890625,32485.58984375,13398.669921875,4.139,1721.41,555.0,22600.185,264.91,-86.0,1
2021-03-12,0.07,57265.1,57806.2,58052.3,55134.5,116960.0,-0.92,1133.09,3943.340087890625,32778.640625,13319.8603515625,4.14,1726.41,549.25,22600.185,264.91,-86.0,0
2021-03-13,0.07,61195.3,57267.4,61795.8,56118.8,134640.0,6.86,1136.37,3968.93994140625,32953.4609375,13459.7099609375,4.14,1726.41,549.25,22600.185,264.91,-86.0,1
2021-03-14,0.07,59113.7,61192.7,61673.7,59113.7,80290.0,-3.4,1136.37,3968.93994140625,32953.4609375,13459.7099609375,4.14,1726.41,549.25,22600.185,264.91,-86.0,0
2021-03-15,0.07,55791.3,59117.4,60565.9,55088.8,117710.0,-5.62,1136.37,3968.93994140625,32953.4609375,13459.7099609375,4.1405,1731.84,549.5,22600.185,264.91,-86.0,0
2021-03-16,0.07,56889.7,55619.5,56889.7,53342.6,128509.99999999999,1.97,1129.69,3962.7099609375,32825.94921875,13471.5703125,4.0715,1730.94,554.25,22600.185,264.91,-86.0,1
2021-03-17,0.07,58913.5,56892.9,58933.2,54253.2,118260.0,3.56,1130.24,3974.1201171875,33015.37109375,13525.2001953125,4.119,1744.44,558.0,22600.185,264.91,-86.0,1
2021-03-18,0.07,57656.0,58911.8,60088.0,57099.6,102620.0,-2.13,1123.51,3915.4599609375,32862.30078125,13116.169921875,4.108,1736.41,546.5,22600.185,264.91,-86.0,0
2021-03-19,0.07,58088.0,57645.0,59448.3,56305.1,83980.0,0.75,1130.38,3913.10009765625,32627.970703125,13215.240234375,4.113,1744.74,557.75,22600.185,264.91,-86.0,1
2021-03-20,0.07,58093.4,58084.1,59882.1,57863.0,67830.0,0.01,1128.19,3940.590087890625,32731.19921875,13377.5400390625,4.113,1744.74,557.75,22600.185,264.91,-86.0,1
2021-03-21,0.07,57383.8,58097.4,58583.8,55583.3,77470.0,-1.22,1128.19,3940.590087890625,32731.19921875,13377.5400390625,4.113,1744.74,557.75,22600.185,264.91,-86.0,0
2021-03-22,0.07,54158.3,57379.3,58379.9,53784.2,95530.0,-5.62,1128.19,3940.590087890625,32731.19921875,13377.5400390625,4.1395,1738.69,549.0,22600.185,264.91,-86.0,0
2021-03-23,0.07,54452.5,54117.5,55813.8,52992.3,84840.0,0.54,1128.96,3910.52001953125,32423.150390625,13227.7001953125,4.0795,1727.11,551.25,22600.185,264.91,-86.0,1
2021-03-24,0.07,52325.4,54309.1,57169.4,51725.4,137910.0,-3.91,1133.35,3889.139892578125,32420.060546875,12961.8896484375,4.064,1734.19,553.25,22600.185,264.91,-86.0,0
2021-03-25,0.07,51322.3,52330.0,53175.4,50441.3,143350.0,-1.92,1133.31,3909.52001953125,32619.48046875,12977.6796875,3.978,1726.82,546.5,22600.185,264.91,-86.0,0
2021-03-26,0.07,55036.1,51317.4,55074.1,51302.0,100300.0,7.24,1129.26,3974.5400390625,33072.87890625,13138.73046875,4.068,1731.97,552.5,22600.185,264.91,-86.0,1
2021-03-27,0.07,55862.9,55033.8,56531.1,54010.2,73870.0,1.5,1133.57,3971.090087890625,33171.37109375,13059.650390625,4.068,1731.97,552.5,22600.185,264.91,-86.0,1
2021-03-28,0.07,55765.2,55856.9,56504.2,54711.3,58710.0,-0.17,1133.57,3971.090087890625,33171.37109375,13059.650390625,4.068,1731.97,552.5,22600.185,264.91,-86.0,0
2021-03-29,0.07,57616.2,55764.7,58392.6,54951.1,107910.0,3.32,1133.57,3971.090087890625,33171.37109375,13059.650390625,4.0345,1711.99,546.75,22600.185,264.91,-86.0,1
2021-03-30,0.07,58771.3,57614.6,59366.9,57077.1,86210.0,2.0,1133.44,3958.550048828125,33066.9609375,13045.3896484375,3.982,1684.8,539.25,22600.185,264.91,-86.0,1
2021-03-31,0.06,58763.7,58771.4,59795.6,56991.6,98060.0,-0.01,1126.72,3972.889892578125,32981.55078125,13246.8701171875,4.0,1707.01,564.25,22600.185,264.91,-86.0,0
2021-04-01,0.07,58718.3,58763.2,59406.5,58040.7,69040.0,-0.08,1131.63,4019.8701171875,33153.2109375,13480.1103515625,3.994,1730.18,559.75,23292.362,266.752,136.0,0
2021-04-02,0.07,58977.3,58718.2,60134.9,58466.5,72370.0,0.44,1127.3,4077.909912109375,33527.19140625,13705.58984375,3.994,1728.84,559.75,23292.362,266.752,136.0,1
2021-04-03,0.07,57059.9,58976.8,59770.5,56906.7,68740.0,-3.25,1127.34,4077.909912109375,33527.19140625,13705.58984375,3.994,1728.84,559.75,23292.362,266.752,136.0,0
2021-04-04,0.07,58199.9,57059.7,58464.8,56470.6,57210.0,2.0,1127.34,4077.909912109375,33527.19140625,13705.58984375,3.994,1728.84,559.75,23292.362,266.752,136.0,1
2021-04-05,0.07,58993.4,58202.3,59205.1,56842.7,54130.0,1.36,1127.34,4077.909912109375,33527.19140625,13705.58984375,4.1395,1728.44,553.25,23292.362,266.752,136.0,1
2021-04-06,0.07,57996.3,59169.0,59487.0,57403.3,77150.0,-1.69,1117.12,4073.93994140625,33430.23828125,13698.3798828125,4.118,1743.57,554.25,23292.362,266.752,136.0,0
2021-04-07,0.07,55948.7,57996.3,58627.7,55489.3,110690.0,-3.53,1116.21,4079.949951171875,33446.26171875,13688.83984375,4.0575,1737.28,560.5,23292.362,266.752,136.0,0
2021-04-08,0.07,58077.4,55948.0,58136.7,55721.6,64780.0,3.8,1116.96,4097.169921875,33503.5703125,13829.3095703125,4.099,1755.94,579.75,23292.362,266.752,136.0,1
2021-04-09,0.07,58118.7,58076.8,58890.9,57686.0,59220.0,0.07,1120.84,4128.7998046875,33800.6015625,13900.1904296875,4.0445,1743.1,577.25,23292.362,266.752,136.0,1
2021-04-10,0.07,59748.4,58127.4,61229.0,57900.0,103720.0,2.8,1124.6,4127.990234375,33745.3984375,13850.0,4.0445,1743.1,577.25,23292.362,266.752,136.0,1
2021-04-11,0.07,59978.7,59772.4,60667.1,59250.3,58200.0,0.39,1124.6,4127.990234375,33745.3984375,13850.0,4.0445,1743.1,577.25,23292.362,266.752,136.0,1
2021-04-12,0.07,59863.8,59982.1,61259.9,59569.2,81880.0,-0.19,1124.6,4127.990234375,33745.3984375,13850.0,4.0225,1732.51,569.0,23292.362,266.752,136.0,0
2021-04-13,0.07,63540.9,59863.6,63659.0,59839.4,126560.0,6.14,1125.63,4141.58984375,33677.26953125,13996.099609375,4.0365,1743.83,580.0,23292.362,266.752,136.0,1
2021-04-14,0.07,62980.4,63544.2,64778.0,61366.3,130430.0,-0.88,1116.43,4124.66015625,33730.890625,13857.83984375,4.1315,1736.0,594.0,23292.362,266.752,136.0,0
2021-04-15,0.07,63216.0,62978.6,63729.1,62067.5,76970.0,0.37,1115.04,4170.419921875,34035.98828125,14038.759765625,4.223,1763.21,590.0,23292.362,266.752,136.0,1
2021-04-16,0.07,61379.7,63211.6,63518.5,60027.3,136850.0,-2.9,1114.93,4185.47021484375,34200.671875,14052.33984375,4.172,1776.31,585.5,23292.362,266.752,136.0,0
2021-04-17,0.07,60041.9,61358.3,62509.1,59672.1,84080.0,-2.18,1115.03,4163.259765625,34077.62890625,13914.76953125,4.172,1776.31,585.5,23292.362,266.752,136.0,0
2021-04-18,0.07,56207.1,60043.2,60362.1,51817.6,216810.0,-6.39,1115.03,4163.259765625,34077.62890625,13914.76953125,4.172,1776.31,585.5,23292.362,266.752,136.0,0
2021-04-19,0.07,55646.1,56208.1,57517.0,54272.3,117510.0,-1.0,1115.03,4163.259765625,34077.62890625,13914.76953125,4.243,1769.31,592.0,23292.362,266.752,136.0,0
2021-04-20,0.07,56483.2,55645.1,57054.9,53422.5,115490.0,1.5,1116.68,4134.93994140625,33821.30078125,13786.26953125,4.219,1777.25,606.5,23292.362,266.752,136.0,1
2021-04-21,0.07,53820.2,56479.5,56764.4,53657.6,100260.0,-4.71,1117.8,4173.419921875,34137.30859375,13950.2197265625,4.2845,1793.46,625.5,23292.362,266.752,136.0,0
2021-04-22,0.07,51729.5,53821.3,55408.4,50590.9,168130.0,-3.88,1117.3,4134.97998046875,33815.8984375,13818.41015625,4.278,1783.94,650.5,23292.362,266.752,136.0,0
2021-04-23,0.07,51143.6,51707.1,52099.9,47659.4,214460.0,-1.13,1115.1,4180.169921875,34043.48828125,14016.8095703125,4.34,1777.18,655.5,23292.362,266.752,136.0,0
2021-04-24,0.07,50088.9,51140.8,51183.0,48775.2,82250.0,-2.06,1110.88,4187.6201171875,33981.5703125,14138.7802734375,4.34,1777.18,655.5,23292.362,266.752,136.0,0
2021-04-25,0.07,48963.6,50088.2,50532.4,47098.5,59200.0,-2.25,1110.88,4187.6201171875,33981.5703125,14138.7802734375,4.34,1777.18,655.5,23292.362,266.752,136.0,0
2021-04-26,0.07,54020.5,48963.5,54320.9,48815.9,129759.99999999999,10.33,1110.88,4187.6201171875,33981.5703125,14138.7802734375,4.443,1780.19,680.5,23292.362,266.752,136.0,1
2021-04-27,0.07,55036.5,54011.1,55427.8,53345.0,84080.0,1.88,1109.6,4186.72021484375,33984.9296875,14090.2197265625,4.487,1776.69,695.5,23292.362,266.752,136.0,1
2021-04-28,0.07,54841.4,55036.0,56419.9,53876.4,86960.0,-0.35,1112.28,4183.18017578125,33820.37890625,14051.0302734375,4.498,1781.32,686.25,23292.362,266.752,136.0,0
2021-04-29,0.06,53560.8,54838.6,55173.7,52400.0,83900.0,-2.34,1108.54,4211.47021484375,34060.359375,14082.5498046875,4.4865,1771.24,702.0,23292.362,266.752,136.0,0
2021-04-30,0.05,57720.3,53562.3,57925.6,53088.7,103740.0,7.77,1115.58,4181.169921875,33874.8515625,13962.6796875,4.468,1768.59,740.0,23292.362,266.752,136.0,1
2021-05-01,0.05,57807.1,57719.1,58449.4,57029.5,63410.0,0.15,1122.88,4192.66015625,34113.23046875,13895.1201171875,4.468,1768.59,740.0,23292.362,268.452,48.0,1
2021-05-02,0.05,56603.8,57807.2,57868.4,56110.5,53610.0,-2.08,1122.88,4192.66015625,34113.23046875,13895.1201171875,4.468,1768.59,740.0,23292.362,268.452,48.0,0
2021-05-03,0.06,57169.8,56605.8,58925.1,56562.4,89240.0,1.0,1122.88,4192.66015625,34113.23046875,13895.1201171875,4.5285,1792.36,732.25,23292.362,268.452,48.0,1
2021-05-04,0.06,53741.5,57170.6,57201.3,53741.5,132330.0,-6.0,1122.05,4164.66015625,34133.03125,13633.5,4.5215,1778.48,744.75,23292.362,268.452,48.0,0
2021-05-05,0.06,57441.3,53872.5,57936.4,53872.5,119820.0,6.88,1125.82,4167.58984375,34230.33984375,13582.419921875,4.524,1786.44,753.25,23292.362,268.452,48.0,1
2021-05-06,0.06,56405.4,57441.0,58364.9,55294.5,109020.0,-1.8,1121.94,4201.6201171875,34548.53125,13632.83984375,4.6025,1815.18,759.5,23292.362,268.452,48.0,0
2021-05-07,0.06,57337.2,56411.4,58639.3,55300.1,110010.0,1.65,1121.06,4232.60009765625,34777.76171875,13752.240234375,4.7485,1830.48,772.75,23292.362,268.452,48.0,1
2021-05-08,0.06,58840.1,57330.3,59471.1,56972.2,101270.0,2.62,1112.28,4188.43017578125,34742.8203125,13401.8603515625,4.7485,1830.48,772.75,23292.362,268.452,48.0,1
2021-05-09,0.06,58238.3,58840.6,59227.0,56414.4,103590.0,-1.02,1112.28,4188.43017578125,34742.8203125,13401.8603515625,4.7485,1830.48,772.75,23292.362,268.452,48.0,0
2021-05-10,0.06,55848.9,58251.2,59523.9,53678.3,142610.0,-4.1,1112.28,4188.43017578125,34742.8203125,13401.8603515625,4.716,1835.44,748.0,23292.362,268.452,48.0,0
2021-05-11,0.06,56695.7,55846.1,56871.1,54550.4,96470.0,1.52,1119.38,4152.10009765625,34269.16015625,13389.4296875,4.762,1836.94,759.5,23292.362,268.452,48.0,1
2021-05-12,0.06,49384.2,56694.5,57938.5,49187.0,160740.0,-12.9,1124.33,4063.0400390625,33587.66015625,13031.6796875,4.736,1815.44,757.5,23292.362,268.452,48.0,0
2021-05-13,0.06,49704.6,49398.2,51337.3,46331.1,236710.0,0.65,1130.35,4112.5,34021.44921875,13124.990234375,4.6905,1826.57,719.0,23292.362,268.452,48.0,1
2021-05-14,0.06,49839.8,49704.9,51459.2,48874.0,118840.0,0.27,1126.76,4173.85009765625,34382.12890625,13429.98046875,4.6545,1842.19,685.0,23292.362,268.452,48.0,1
2021-05-15,0.06,46708.8,49839.1,50640.9,46650.2,131910.0,-6.28,1136.03,4163.2900390625,34327.7890625,13379.0498046875,4.6545,1842.19,685.0,23292.362,268.452,48.0,0
2021-05-16,0.06,46426.4,46729.3,49764.3,43920.8,180070.0,-0.6,1136.03,4163.2900390625,34327.7890625,13379.0498046875,4.6545,1842.19,685.0,23292.362,268.452,48.0,0
2021-05-17,0.06,43541.3,46424.2,46545.4,42201.5,274760.0,-6.21,1136.03,4163.2900390625,34327.7890625,13379.0498046875,4.7115,1866.13,652.5,23292.362,268.452,48.0,0
2021-05-18,0.06,42897.3,43538.5,45770.9,42293.9,154960.0,-1.48,1129.67,4127.830078125,34060.66015625,13303.6396484375,4.7255,1868.22,658.25,23292.362,268.452,48.0,0
2021-05-19,0.06,36720.5,42898.3,43516.6,30261.7,607100.0,-14.4,1128.18,4115.68017578125,33896.0390625,13299.740234375,4.5765,1869.57,658.25,23292.362,268.452,48.0,0
2021-05-20,0.06,40717.2,36706.8,42425.9,35010.4,269750.0,10.88,1127.74,4159.1201171875,34084.1484375,13535.740234375,4.568,1876.69,664.5,23292.362,268.452,48.0,1
