Date,interest rate,Price,Vol.,USDKRW,S&P 500,Dow Jones,NASDAQ,Copper Close,Gold Close,Corn Close,GDP,CPI,WorkerRate,target
2021-04-08,0.07,58077.4,64780.0,1116.96,4097.169921875,33503.5703125,13829.3095703125,4.099,1755.94,579.75,23292.362,266.752,136.0,1
2021-04-09,0.07,58118.7,59220.0,1120.84,4128.7998046875,33800.6015625,13900.1904296875,4.0445,1743.1,577.25,23292.362,266.752,136.0,1
2021-04-10,0.07,59748.4,103720.0,1124.6,4127.990234375,33745.3984375,13850.0,4.0445,1743.1,577.25,23292.362,266.752,136.0,1
2021-04-11,0.07,59978.7,58200.0,1124.6,4127.990234375,33745.3984375,13850.0,4.0445,1743.1,577.25,23292.362,266.752,136.0,1
2021-04-12,0.07,59863.8,81880.0,1124.6,4127.990234375,33745.3984375,13850.0,4.0225,1732.51,569.0,23292.362,266.752,136.0,0
2021-04-13,0.07,63540.9,126560.0,1125.63,4141.58984375,33677.26953125,13996.099609375,4.0365,1743.83,580.0,23292.362,266.752,136.0,1
2021-04-14,0.07,62980.4,130430.0,1116.43,4124.66015625,33730.890625,13857.83984375,4.1315,1736.0,594.0,23292.362,266.752,136.0,0
2021-04-15,0.07,63216.0,76970.0,1115.04,4170.419921875,34035.98828125,14038.759765625,4.223,1763.21,590.0,23292.362,266.752,136.0,1
2021-04-16,0.07,61379.7,136850.0,1114.93,4185.47021484375,34200.671875,14052.33984375,4.172,1776.31,585.5,23292.362,266.752,136.0,0
2021-04-17,0.07,60041.9,84080.0,1115.03,4163.259765625,34077.62890625,13914.76953125,4.172,1776.31,585.5,23292.362,266.752,136.0,0
2021-04-18,0.07,56207.1,216810.0,1115.03,4163.259765625,34077.62890625,13914.76953125,4.172,1776.31,585.5,23292.362,266.752,136.0,0
2021-04-19,0.07,55646.1,117510.0,1115.03,4163.259765625,34077.62890625,13914.76953125,4.243,1769.31,592.0,23292.362,266.752,136.0,0
2021-04-20,0.07,56483.2,115490.0,1116.68,4134.93994140625,33821.30078125,13786.26953125,4.219,1777.25,606.5,23292.362,266.752,136.0,1
2021-04-21,0.07,53820.2,100260.0,1117.8,4173.419921875,34137.30859375,13950.2197265625,4.2845,1793.46,625.5,23292.362,266.752,136.0,0
2021-04-22,0.07,51729.5,168130.0,1117.3,4134.97998046875,33815.8984375,13818.41015625,4.278,1783.94,650.5,23292.362,266.752,136.0,0
2021-04-23,0.07,51143.6,214460.0,1115.1,4180.169921875,34043.48828125,14016.8095703125,4.34,1777.18,655.5,23292.362,266.752,136.0,0
2021-04-24,0.07,50088.9,82250.0,1110.88,4187.6201171875,33981.5703125,14138.7802734375,4.34,1777.18,655.5,23292.362,266.752,136.0,0
2021-04-25,0.07,48963.6,59200.0,1110.88,4187.6201171875,33981.5703125,14138.7802734375,4.34,1777.18,655.5,23292.362,266.752,136.0,0
2021-04-26,0.07,54020.5,129759.99999999999,1110.88,4187.6201171875,33981.5703125,14138.7802734375,4.443,1780.19,680.5,23292.362,266.752,136.0,1
2021-04-27,0.07,55036.5,84080.0,1109.6,4186.72021484375,33984.9296875,14090.2197265625,4.487,1776.69,695.5,23292.362,266.752,136.0,1
2021-04-28,0.07,54841.4,86960.0,1112.28,4183.18017578125,33820.37890625,14051.0302734375,4.498,1781.32,686.25,23292.362,266.752,136.0,0
2021-04-29,0.06,53560.8,83900.0,1108.54,4211.47021484375,34060.359375,14082.5498046875,4.4865,1771.24,702.0,23292.362,266.752,136.0,0
2021-04-30,0.05,57720.3,103740.0,1115.58,4181.169921875,33874.8515625,13962.6796875,4.468,1768.59,740.0,23292.362,266.752,136.0,1
2021-05-01,0.05,57807.1,63410.0,1122.88,4192.66015625,34113.23046875,13895.1201171875,4.468,1768.59,740.0,23292.362,268.452,48.0,1
2021-05-02,0.05,56603.8,53610.0,1122.88,4192.66015625,34113.23046875,13895.1201171875,4.468,1768.59,740.0,23292.362,268.452,48.0,0
2021-05-03,0.06,57169.8,89240.0,1122.88,4192.66015625,34113.23046875,13895.1201171875,4.5285,1792.36,732.25,23292.362,268.452,48.0,1
2021-05-04,0.06,53741.5,132330.0,1122.05,4164.66015625,34133.03125,13633.5,4.5215,1778.48,744.75,23292.362,268.452,48.0,0
2021-05-05,0.06,57441.3,119820.0,1125.82,4167.58984375,34230.33984375,13582.419921875,4.524,1786.44,753.25,23292.362,268.452,48.0,1
2021-05-06,0.06,56405.4,109020.0,1121.94,4201.6201171875,34548.53125,13632.83984375,4.6025,1815.18,759.5,23292.362,268.452,48.0,0
2021-05-07,0.06,57337.2,110010.0,1121.06,4232.60009765625,34777.76171875,13752.240234375,4.7485,1830.48,772.75,23292.362,268.452,48.0,1
2021-05-08,0.06,58840.1,101270.0,1112.28,4188.43017578125,34742.8203125,13401.8603515625,4.7485,1830.48,772.75,23292.362,268.452,48.0,1
2021-05-09,0.06,58238.3,103590.0,1112.28,4188.43017578125,34742.8203125,13401.8603515625,4.7485,1830.48,772.75,23292.362,268.452,48.0,0
2021-05-10,0.06,55848.9,142610.0,1112.28,4188.43017578125,34742.8203125,13401.8603515625,4.716,1835.44,748.0,23292.362,268.452,48.0,0
2021-05-11,0.06,56695.7,96470.0,1119.38,4152.10009765625,34269.16015625,13389.4296875,4.762,1836.94,759.5,23292.362,268.452,48.0,1
2021-05-12,0.06,49384.2,160740.0,1124.33,4063.0400390625,33587.66015625,13031.6796875,4.736,1815.44,757.5,23292.362,268.452,48.0,0
2021-05-13,0.06,49704.6,236710.0,1130.35,4112.5,34021.44921875,13124.990234375,4.6905,1826.57,719.0,23292.362,268.452,48.0,1
2021-05-14,0.06,49839.8,118840.0,1126.76,4173.85009765625,34382.12890625,13429.98046875,4.6545,1842.19,685.0,23292.362,268.452,48.0,1
2021-05-15,0.06,46708.8,131910.0,1136.03,4163.2900390625,34327.7890625,13379.0498046875,4.6545,1842.19,685.0,23292.362,268.452,48.0,0
2021-05-16,0.06,46426.4,180070.0,1136.03,4163.2900390625,34327.7890625,13379.0498046875,4.6545,1842.19,685.0,23292.362,268.452,48.0,0
2021-05-17,0.06,43541.3,274760.0,1136.03,4163.2900390625,34327.7890625,13379.0498046875,4.7115,1866.13,652.5,23292.362,268.452,48.0,0
2021-05-18,0.06,42897.3,154960.0,1129.67,4127.830078125,34060.66015625,13303.6396484375,4.7255,1868.22,658.25,23292.362,268.452,48.0,0
2021-05-19,0.06,36720.5,607100.0,1128.18,4115.68017578125,33896.0390625,13299.740234375,4.5765,1869.57,658.25,23292.362,268.452,48.0,0
2021-05-20,0.06,40717.2,269750.0,1127.74,4159.1201171875,34084.1484375,13535.740234375,4.568,1876.69,664.5,23292.362,268.452,48.0,1
2021-05-21,0.06,37297.4,315500.0,1126.59,4155.85986328125,34207.83984375,13470.990234375,4.481,1880.3,659.5,23292.362,268.452,48.0,0
2021-05-22,0.06,37448.3,185830.0,1125.28,4197.0498046875,34393.98046875,13661.169921875,4.481,1880.3,659.5,23292.362,268.452,48.0,1
2021-05-23,0.06,34679.7,325730.0,1125.28,4197.0498046875,34393.98046875,13661.169921875,4.481,1880.3,659.5,23292.362,268.452,48.0,0
2021-05-24,0.06,38750.6,244880.0,1125.28,4197.0498046875,34393.98046875,13661.169921875,4.5255,1881.07,657.25,23292.362,268.452,48.0,1
2021-05-25,0.06,38378.3,163010.0,1123.21,4188.1298828125,34312.4609375,13657.169921875,4.5065,1899.26,620.25,23292.362,268.452,48.0,0
2021-05-26,0.06,39249.2,153800.0,1117.63,4195.990234375,34323.05078125,13738.0,4.5295,1896.44,624.5,23292.362,268.452,48.0,1
2021-05-27,0.06,38417.3,122930.0,1117.47,4200.8798828125,34464.640625,13736.2802734375,4.666,1896.08,664.5,23292.362,268.452,48.0,0
2021-05-28,0.05,35662.5,199580.0,1114.48,4204.10986328125,34529.44921875,13748.740234375,4.681,1902.64,656.75,23292.362,268.452,48.0,0
2021-05-29,0.05,34584.6,160430.0,1114.48,4202.0400390625,34575.30859375,13736.48046875,4.681,1902.64,656.75,23292.362,268.452,48.0,0
2021-05-30,0.05,35652.8,104180.0,1114.48,4202.0400390625,34575.30859375,13736.48046875,4.6937,1902.64,656.75,23292.362,268.452,48.0,1
2021-05-31,0.05,37298.6,131700.0,1114.48,4202.0400390625,34575.30859375,13736.48046875,4.681,1906.36,666.88,23292.362,268.452,48.0,1
2021-06-01,0.06,36687.6,113480.0,1106.43,4202.0400390625,34575.30859375,13736.48046875,4.6565,1900.19,688.75,23292.362,270.664,67.0,0
2021-06-02,0.06,37555.8,96890.0,1110.37,4208.1201171875,34600.37890625,13756.330078125,4.595,1907.94,675.0,23292.362,270.664,67.0,1
2021-06-03,0.06,39187.3,106440.0,1117.63,4192.85009765625,34577.0390625,13614.509765625,4.4665,1870.57,662.0,23292.362,270.664,67.0,1
2021-06-04,0.06,36851.3,127710.0,1112.03,4229.89013671875,34756.390625,13814.490234375,4.5315,1889.97,682.75,23292.362,270.664,67.0,0
2021-06-05,0.06,35520.0,101480.0,1111.01,4226.52001953125,34630.23828125,13881.7197265625,4.5315,1889.97,682.75,23292.362,270.664,67.0,0
2021-06-06,0.06,35815.4,62200.0,1111.01,4226.52001953125,34630.23828125,13881.7197265625,4.5315,1889.97,682.75,23292.362,270.664,67.0,1
2021-06-07,0.06,33578.0,119500.0,1111.01,4226.52001953125,34630.23828125,13881.7197265625,4.5295,1899.0,679.25,23292.362,270.664,67.0,0
2021-06-08,0.06,33382.9,193540.0,1116.43,4227.259765625,34599.8203125,13924.91015625,4.559,1892.82,680.0,23292.362,270.664,67.0,0
2021-06-09,0.06,37332.2,209820.0,1116.58,4219.5498046875,34447.140625,13911.75,4.5345,1888.3,690.75,23292.362,270.664,67.0,1
2021-06-10,0.06,36649.4,154320.0,1114.17,4239.18017578125,34466.23828125,14020.330078125,4.489,1898.14,699.0,23292.362,270.664,67.0,0
2021-06-11,0.06,37314.6,109150.0,1116.57,4247.43994140625,34479.6015625,14069.419921875,4.5415,1876.64,684.5,23292.362,270.664,67.0,1
2021-06-12,0.06,35467.5,87730.0,1117.57,4255.14990234375,34393.75,14174.1396484375,4.5415,1876.64,684.5,23292.362,270.664,67.0,0
2021-06-13,0.06,39022.9,123320.0,1117.57,4255.14990234375,34393.75,14174.1396484375,4.5415,1876.64,684.5,23292.362,270.664,67.0,1
2021-06-14,0.06,40529.4,157350.0,1117.57,4255.14990234375,34393.75,14174.1396484375,4.531,1865.99,659.25,23292.362,270.664,67.0,1
2021-06-15,0.06,40156.1,117550.0,1118.33,4246.58984375,34299.328125,14072.8603515625,4.3375,1858.69,667.5,23292.362,270.664,67.0,0
2021-06-16,0.06,38336.0,123520.0,1118.42,4223.7001953125,34033.671875,14039.6796875,4.3885,1811.95,673.0,23292.362,270.664,67.0,0
2021-06-17,0.1,38052.0,109580.0,1130.14,4221.85986328125,33823.44921875,14161.349609375,4.1825,1773.31,633.0,23292.362,270.664,67.0,0
2021-06-18,0.1,35749.4,102840.0,1135.28,4166.4501953125,33290.078125,14030.3798828125,4.1615,1763.34,655.25,23292.362,270.664,67.0,0
2021-06-19,0.1,35513.4,105460.0,1134.19,4224.7900390625,33876.96875,14141.48046875,4.1615,1763.34,655.25,23292.362,270.664,67.0,0
2021-06-20,0.1,35595.8,137480.0,1134.19,4224.7900390625,33876.96875,14141.48046875,4.1615,1763.34,655.25,23292.362,270.664,67.0,1
2021-06-21,0.1,31692.0,256870.0,1134.19,4224.7900390625,33876.96875,14141.48046875,4.1845,1782.95,659.25,23292.362,270.664,67.0,0
2021-06-22,0.1,32496.4,309650.0,1137.07,4246.43994140625,33945.578125,14253.26953125,4.2245,1778.51,659.75,23292.362,270.664,67.0,1
2021-06-23,0.1,33674.3,173340.0,1133.89,4241.83984375,33874.23828125,14271.73046875,4.3265,1778.73,664.25,23292.362,270.664,67.0,1
2021-06-24,0.1,34665.8,119250.0,1131.5,4266.490234375,34196.8203125,14369.7099609375,4.307,1775.18,653.25,23292.362,270.664,67.0,1
2021-06-25,0.1,31594.0,193430.0,1127.36,4280.7001953125,34433.83984375,14360.3896484375,4.2905,1780.34,636.5,23292.362,270.664,67.0,0
2021-06-26,0.1,32243.4,156670.0,1130.29,4290.60986328125,34283.26953125,14500.509765625,4.2905,1780.34,636.5,23292.362,270.664,67.0,1
2021-06-27,0.1,34678.5,148800.0,1130.29,4290.60986328125,34283.26953125,14500.509765625,4.2905,1780.34,636.5,23292.362,270.664,67.0,1
2021-06-28,0.1,34475.9,112000.0,1130.29,4290.60986328125,34283.26953125,14500.509765625,4.28,1778.18,675.5,23292.362,270.664,67.0,0
2021-06-29,0.1,35834.7,97270.0,1131.68,4291.7998046875,34292.2890625,14528.330078125,4.2645,1761.09,694.5,23292.362,270.664,67.0,1
2021-06-30,0.08,35026.9,107070.0,1130.42,4297.5,34502.51171875,14503.9501953125,4.289,1769.8,720.0,23292.362,270.664,67.0,0
2021-07-01,0.1,33543.6,27410.0,1134.37,4319.93994140625,34633.53125,14522.3798828125,4.236,1776.6,719.75,23828.973,271.994,188.0,0
2021-07-02,0.1,33813.4,78930.0,1132.42,4352.33984375,34786.3515625,14639.330078125,4.276,1786.79,697.25,23828.973,271.994,188.0,1
2021-07-03,0.1,34742.8,55690.0,1132.42,4343.5400390625,34577.37109375,14663.6396484375,4.276,1786.79,697.25,23828.973,271.994,188.0,1
2021-07-04,0.1,35298.2,56130.0,1132.42,4343.5400390625,34577.37109375,14663.6396484375,4.276,1786.79,697.25,23828.973,271.994,188.0,1
2021-07-05,0.1,33687.8,88360.0,1132.42,4343.5400390625,34577.37109375,14663.6396484375,4.344,1791.61,697.25,23828.973,271.994,188.0,0
2021-07-06,0.1,34225.6,83630.0,1137.17,4343.5400390625,34577.37109375,14663.6396484375,4.251,1796.69,656.0,23828.973,271.994,188.0,1
2021-07-07,0.1,33867.8,72030.0,1141.26,4358.1298828125,34681.7890625,14665.0595703125,4.3225,1803.41,652.5,23828.973,271.994,188.0,0
2021-07-08,0.1,32866.3,108090.0,1147.96,4320.81982421875,34421.9296875,14559.7802734375,4.2645,1802.56,638.0,23828.973,271.994,188.0,0
2021-07-09,0.1,33797.4,67140.0,1145.08,4369.5498046875,34870.16015625,14701.919921875,4.3455,1807.98,629.75,23828.973,271.994,188.0,1
2021-07-10,0.1,33510.6,50940.0,1146.29,4384.6298828125,34996.1796875,14733.240234375,4.3455,1807.98,629.75,23828.973,271.994,188.0,0
2021-07-11,0.1,34227.7,35720.0,1146.29,4384.6298828125,34996.1796875,14733.240234375,4.3455,1807.98,629.75,23828.973,271.994,188.0,1
2021-07-12,0.1,33113.0,63240.0,1146.29,4384.6298828125,34996.1796875,14733.240234375,4.316,1805.88,669.25,23828.973,271.994,188.0,0
2021-07-13,0.1,32728.1,60040.0,1146.29,4369.2099609375,34888.7890625,14677.650390625,4.307,1807.44,677.0,23828.973,271.994,188.0,0
2021-07-14,0.1,32820.7,69560.0,1147.43,4374.2998046875,34933.23046875,14644.9501953125,4.2675,1827.06,683.0,23828.973,271.994,188.0,1
2021-07-15,0.1,31840.5,76950.0,1141.21,4360.02978515625,34987.01953125,14543.1298828125,4.323,1829.19,564.25,23828.973,271.994,188.0,0
2021-07-16,0.1,31394.0,70480.0,1139.35,4327.16015625,34687.8515625,14427.240234375,4.323,1810.89,556.0,23828.973,271.994,188.0,0
2021-07-17,0.1,31518.6,58060.0,1147.17,4258.490234375,33962.0390625,14274.98046875,4.323,1810.89,556.0,23828.973,271.994,188.0,1
2021-07-18,0.1,31785.4,57010.0,1147.17,4258.490234375,33962.0390625,14274.98046875,4.323,1810.89,556.0,23828.973,271.994,188.0,1
2021-07-19,0.1,30837.2,77480.0,1147.17,4258.490234375,33962.0390625,14274.98046875,4.2015,1812.34,556.0,23828.973,271.994,188.0,0
2021-07-20,0.1,29793.8,97460.0,1150.45,4323.06005859375,34511.98828125,14498.8798828125,4.263,1810.03,571.75,23828.973,271.994,188.0,0
2021-07-21,0.1,32131.4,118340.0,1153.03,4358.68994140625,34798.0,14631.9501953125,4.272,1803.31,571.75,23828.973,271.994,188.0,1
2021-07-22,0.1,32298.9,64870.00000000001,1149.99,4367.47998046875,34823.3515625,14684.599609375,4.3375,1806.69,564.5,23828.973,271.994,188.0,1
2021-07-23,0.1,33603.3,66150.0,1153.53,4411.7900390625,35061.55078125,14836.990234375,4.4,1801.34,547.25,23828.973,271.994,188.0,1
2021-07-24,0.1,33824.8,67140.0,1154.75,4422.2998046875,35144.30859375,14840.7099609375,4.4,1801.34,547.25,23828.973,271.994,188.0,1
2021-07-25,0.1,35391.1,65099.99999999999,1154.75,4422.2998046875,35144.30859375,14840.7099609375,4.4,1801.34,547.25,23828.973,271.994,188.0,1
2021-07-26,0.1,37276.6,177630.0,1154.75,4422.2998046875,35144.30859375,14840.7099609375,4.585,1797.27,549.75,23828.973,271.994,188.0,1
2021-07-27,0.1,39452.0,100240.0,1156.32,4401.4599609375,35058.51953125,14660.580078125,4.5445,1798.73,548.75,23828.973,271.994,188.0,1
2021-07-28,0.1,40003.2,148920.0,1156.27,4400.64013671875,34930.9296875,14762.580078125,4.482,1806.88,549.25,23828.973,271.994,188.0,1
2021-07-29,0.1,40001.4,75300.0,1142.09,4419.14990234375,35084.53125,14778.259765625,4.5075,1827.95,558.0,23828.973,271.994,188.0,1
2021-07-30,0.07,42203.4,98450.0,1151.86,4395.259765625,34935.46875,14672.6796875,4.4655,1813.58,547.0,23828.973,271.994,188.0,1
2021-07-31,0.07,41553.7,44650.0,1150.72,4387.16015625,34838.16015625,14681.0703125,4.4655,1813.58,547.0,23828.973,271.994,188.0,0
2021-08-01,0.07,39878.3,80330.0,1150.72,4387.16015625,34838.16015625,14681.0703125,4.4655,1813.58,547.0,23828.973,272.789,240.0,0
2021-08-02,0.1,39168.4,74810.0,1150.72,4387.16015625,34838.16015625,14681.0703125,4.418,1813.39,558.75,23828.973,272.789,240.0,0
2021-08-03,0.1,38130.3,260.0,1149.45,4423.14990234375,35116.3984375,14761.2900390625,4.3755,1809.94,550.5,23828.973,272.789,240.0,0
2021-08-04,0.1,39736.9,79220.0,1142.99,4402.66015625,34792.671875,14780.5302734375,4.3215,1811.41,545.75,23828.973,272.789,240.0,1
2021-08-05,0.1,40867.2,130600.0,1142.53,4429.10009765625,35064.25,14895.1201171875,4.334,1804.01,555.75,23828.973,272.789,240.0,1
2021-08-06,0.1,42795.4,111930.0,1145.87,4436.52001953125,35208.51171875,14835.759765625,4.339,1762.69,555.0,23828.973,272.789,240.0,1
2021-08-07,0.1,44614.2,112840.0,1145.83,4432.35009765625,35101.8515625,14860.1796875,4.339,1762.69,555.0,23828.973,272.789,240.0,1
2021-08-08,0.1,43792.8,105250.0,1145.83,4432.35009765625,35101.8515625,14860.1796875,4.339,1762.69,555.0,23828.973,272.789,240.0,0
2021-08-09,0.1,46284.3,117080.0,1145.83,4432.35009765625,35101.8515625,14860.1796875,4.282,1729.46,550.25,23828.973,272.789,240.0,1
2021-08-10,0.1,45593.8,80550.0,1152.5,4436.75,35264.671875,14788.08984375,4.346,1728.71,549.25,23828.973,272.789,240.0,0
2021-08-11,0.1,45564.3,75430.0,1156.09,4442.41015625,35484.96875,14765.1396484375,4.36,1751.56,556.25,23828.973,272.789,240.0,0
2021-08-12,0.1,44403.4,81070.0,1162.78,4460.830078125,35499.8515625,14816.259765625,4.35,1752.44,567.0,23828.973,272.789,240.0,0
2021-08-13,0.1,47809.1,75270.0,1168.36,4468.0,35515.37890625,14822.900390625,4.3825,1779.15,568.25,23828.973,272.789,240.0,1
2021-08-14,0.1,47081.5,64290.00000000001,1166.78,4479.7099609375,35625.3984375,14793.759765625,4.3825,1779.15,568.25,23828.973,272.789,240.0,0
2021-08-15,0.1,46991.3,58110.0,1166.78,4479.7099609375,35625.3984375,14793.759765625,4.3825,1779.15,568.25,23828.973,272.789,240.0,0
2021-08-16,0.1,45996.3,2410.0,1166.78,4479.7099609375,35625.3984375,14793.759765625,4.32,1787.24,564.75,23828.973,272.789,240.0,0
2021-08-17,0.1,44691.6,84140.0,1177.08,4448.080078125,35343.28125,14656.1796875,4.2015,1785.96,558.25,23828.973,272.789,240.0,0
2021-08-18,0.09,44723.8,22360.0,1170.18,4400.27001953125,34960.69140625,14525.91015625,4.117,1787.59,561.75,23828.973,272.789,240.0,1
2021-08-19,0.09,46755.9,77920.0,1173.89,4405.7998046875,34894.12109375,14541.7900390625,4.0405,1780.18,550.0,23828.973,272.789,240.0,1
2021-08-20,0.09,49324.0,83190.0,1180.4,4441.669921875,35120.078125,14714.66015625,4.1255,1780.87,538.75,23828.973,272.789,240.0,1
2021-08-21,0.09,48875.8,18200.0,1169.73,4479.52978515625,35335.7109375,14942.650390625,4.1255,1780.87,538.75,23828.973,272.789,240.0,0
2021-08-22,0.09,49254.5,49320.0,1169.73,4479.52978515625,35335.7109375,14942.650390625,4.1255,1780.87,538.75,23828.973,272.789,240.0,1
2021-08-23,0.09,49539.7,75370.0,1169.73,4479.52978515625,35335.7109375,14942.650390625,4.221,1805.2,538.0,23828.973,272.789,240.0,1
2021-08-24,0.09,47714.7,74260.0,1165.43,4486.22998046875,35366.26171875,15019.7998046875,4.26,1802.61,544.5,23828.973,272.789,240.0,0
2021-08-25,0.09,48994.5,63540.0,1164.24,4496.18994140625,35405.5,15041.8603515625,4.27,1790.68,551.25,23828.973,272.789,240.0,1
2021-08-26,0.09,46831.6,73790.0,1169.88,4470.0,35213.12109375,14945.8095703125,4.252,1792.16,552.75,23828.973,272.789,240.0,0
2021-08-27,0.08,49064.3,62470.0,1162.5,4509.3701171875,35455.80078125,15129.5,4.3235,1816.67,558.0,23828.973,272.789,240.0,1
2021-08-28,0.08,48897.1,36730.0,1166.33,4528.7900390625,35399.83984375,15265.8896484375,4.3235,1816.67,558.0,23828.973,272.789,240.0,0
2021-08-29,0.08,48777.4,47620.0,1166.33,4528.7900390625,35399.83984375,15265.8896484375,4.3235,1816.67,558.0,23828.973,272.789,240.0,0
2021-08-30,0.08,46992.7,61680.0,1166.33,4528.7900390625,35399.83984375,15265.8896484375,4.371,1810.17,540.25,23828.973,272.789,240.0,0
2021-08-31,0.06,47130.4,71480.0,1158.32,4522.68017578125,35360.73046875,15259.240234375,4.37,1813.43,534.0,23828.973,272.789,240.0,1
2021-09-01,0.08,48819.4,74380.0,1156.03,4524.08984375,35312.53125,15309.3798828125,4.274,1813.66,515.5,23828.973,273.887,-8.0,1
2021-09-02,0.08,49274.3,80210.0,1160.95,4536.9501953125,35443.8203125,15331.1796875,4.2995,1809.4,516.25,23828.973,273.887,-8.0,1
2021-09-03,0.08,49999.0,88080.0,1155.44,4535.43017578125,35369.08984375,15363.51953125,4.331,1826.19,508.0,23828.973,273.887,-8.0,1
2021-09-04,0.08,49918.4,48140.0,1155.44,4520.02978515625,35100.0,15374.330078125,4.331,1826.19,508.0,23828.973,273.887,-8.0,0
2021-09-05,0.08,51768.6,57300.0,1155.44,4520.02978515625,35100.0,15374.330078125,4.3325,1826.19,508.0,23828.973,273.887,-8.0,1
2021-09-06,0.08,52672.1,69460.0,1155.44,4520.02978515625,35100.0,15374.330078125,4.332,1823.1,524.25,23828.973,273.887,-8.0,1
2021-09-07,0.08,46779.6,187560.0,1162.88,4520.02978515625,35100.0,15374.330078125,4.2795,1794.13,495.75,23828.973,273.887,-8.0,0
2021-09-08,0.08,46061.4,100480.0,1166.21,4514.06982421875,35031.0703125,15286.6396484375,4.2325,1788.93,498.25,23828.973,273.887,-8.0,0
2021-09-09,0.08,46385.6,73630.0,1169.61,4493.27978515625,34879.37890625,15248.25,4.284,1794.69,496.0,23828.973,273.887,-8.0,1
2021-09-10,0.08,44842.8,75620.0,1169.63,4458.580078125,34607.71875,15115.490234375,4.45,1787.34,502.75,23828.973,273.887,-8.0,0
2021-09-11,0.08,45161.9,41580.0,1173.33,4468.72998046875,34869.62890625,15105.580078125,4.45,1787.34,502.75,23828.973,273.887,-8.0,1
2021-09-12,0.08,46062.3,44520.0,1173.33,4468.72998046875,34869.62890625,15105.580078125,4.45,1787.34,502.75,23828.973,273.887,-8.0,1
2021-09-13,0.08,44949.5,96150.0,1173.33,4468.72998046875,34869.62890625,15105.580078125,4.365,1793.49,496.75,23828.973,273.887,-8.0,0
2021-09-14,0.08,47077.5,65330.0,1170.71,4443.0498046875,34577.5703125,15037.759765625,4.319,1804.27,503.0,23828.973,273.887,-8.0,1
2021-09-15,0.08,48130.6,63400.0,1168.58,4480.7001953125,34814.390625,15161.5302734375,4.404,1792.59,533.5,23828.973,273.887,-8.0,1
2021-09-16,0.08,47748.0,60910.0,1171.23,4473.75,34751.3203125,15181.919921875,4.28,1753.39,529.5,23828.973,273.887,-8.0,0
2021-09-17,0.08,47282.8,50160.0,1175.34,4432.990234375,34584.87890625,15043.9697265625,4.2445,1754.16,527.25,23828.973,273.887,-8.0,0
2021-09-18,0.08,48306.7,43640.0,1186.73,4357.72998046875,33970.46875,14713.900390625,4.2445,1754.16,527.25,23828.973,273.887,-8.0,1
2021-09-19,0.08,47238.7,41980.0,1186.73,4357.72998046875,33970.46875,14713.900390625,4.2445,1754.16,527.25,23828.973,273.887,-8.0,0
2021-09-20,0.08,42870.6,77960.0,1186.73,4357.72998046875,33970.46875,14713.900390625,4.1135,1763.88,521.75,23828.973,273.887,-8.0,0
2021-09-21,0.08,40651.3,142550.0,1185.15,4354.18994140625,33919.83984375,14746.400390625,4.126,1774.25,517.0,23828.973,273.887,-8.0,0
2021-09-22,0.08,43551.6,93980.0,1182.41,4395.64013671875,34258.3203125,14896.849609375,4.252,1767.91,525.5,23828.973,273.887,-8.0,1
2021-09-23,0.08,44869.2,74540.0,1173.48,4448.97998046875,34764.8203125,15052.240234375,4.231,1742.57,529.25,23828.973,273.887,-8.0,1
2021-09-24,0.08,42819.9,128880.0,1176.53,4455.47998046875,34798.0,15047.7001953125,4.2845,1749.86,526.75,23828.973,273.887,-8.0,0
2021-09-25,0.08,42686.8,46350.0,1175.9,4443.10986328125,34869.37109375,14969.9697265625,4.2845,1749.86,526.75,23828.973,273.887,-8.0,0
2021-09-26,0.08,43203.4,69910.0,1175.9,4443.10986328125,34869.37109375,14969.9697265625,4.2845,1749.86,526.75,23828.973,273.887,-8.0,1
2021-09-27,0.08,42172.6,54120.0,1175.9,4443.10986328125,34869.37109375,14969.9697265625,4.291,1749.85,539.5,23828.973,273.887,-8.0,0
2021-09-28,0.08,41022.3,60010.0,1183.61,4352.6298828125,34299.98828125,14546.6796875,4.2485,1733.68,532.5,23828.973,273.887,-8.0,0
2021-09-29,0.08,41536.8,48210.0,1181.75,4359.4599609375,34390.71875,14512.4404296875,4.199,1726.11,539.0,23828.973,273.887,-8.0,1
2021-09-30,0.06,43823.3,64319.99999999999,1183.7,4307.5400390625,33843.921875,14448.580078125,4.089,1756.66,536.75,23828.973,273.887,-8.0,1
2021-10-01,0.08,48146.0,94660.0,1187.24,4357.0400390625,34326.4609375,14566.7001953125,4.1885,1760.36,541.5,24654.603,276.434,-123.0,1
2021-10-02,0.08,47666.9,39820.0,1182.4,4300.4599609375,34002.921875,14255.48046875,4.1885,1760.36,541.5,24654.603,276.434,-123.0,0
2021-10-03,0.08,48200.1,42410.0,1182.4,4300.4599609375,34002.921875,14255.48046875,4.1885,1760.36,541.5,24654.603,276.434,-123.0,1
2021-10-04,0.08,49227.3,66920.0,1182.4,4300.4599609375,34002.921875,14255.48046875,4.2385,1769.51,540.75,24654.603,276.434,-123.0,1
2021-10-05,0.08,51469.3,76630.0,1188.31,4345.72021484375,34314.671875,14433.830078125,4.1925,1759.96,537.5,24654.603,276.434,-123.0,1
2021-10-06,0.08,55323.2,116260.0,1192.6,4363.5498046875,34416.98828125,14501.91015625,4.1475,1762.48,532.25,24654.603,276.434,-123.0,1
